timestamp,power,productionPower
2024-01-15 08:00:00,0.742,0.03133
2024-01-15 08:15:00,0.494,0.04367
2024-01-15 08:30:00,0.29419999999999996,0.116
2024-01-15 08:45:00,0.07675,0.27275
2024-01-15 09:00:00,0.0,0.2924
2024-01-15 09:15:00,0.20933000000000002,0.223
2024-01-15 09:30:00,0.13629,0.30775
2024-01-15 09:45:00,0.0,0.32380000000000003
2024-01-15 10:00:00,0.0,0.35533
2024-01-15 10:15:00,0.23044,0.316
2024-01-15 10:30:00,0.0,0.67959
2024-01-15 10:45:00,0.0,1.15415
2024-01-15 11:00:00,0.0,1.93422
2024-01-15 11:15:00,0.0,1.67786
2024-01-15 11:30:00,0.41825,0.8833300000000001
2024-01-15 11:45:00,0.0,2.01858
2024-01-15 12:00:00,0.813,0.7122999999999999
2024-01-15 12:15:00,1.0523,0.55933
2024-01-15 12:30:00,0.25087,1.2038900000000001
2024-01-15 12:45:00,0.019100000000000002,1.17312
2024-01-15 13:00:00,0.0,1.34384
2024-01-15 13:15:00,0.0,1.9073099999999998
2024-01-15 13:30:00,0.0,1.66986
2024-01-15 13:45:00,0.0,2.12557
2024-01-15 14:00:00,0.0,2.4148400000000003
2024-01-15 14:15:00,0.89123,0.6978300000000001
2024-01-15 14:30:00,0.0,1.7613800000000002
2024-01-15 14:45:00,1.01192,1.7250999999999999
2024-01-15 15:00:00,0.49961,1.88607
2024-01-15 15:15:00,1.08676,1.8014700000000001
2024-01-15 15:30:00,1.00757,1.13969
2024-01-15 15:45:00,1.11069,1.05065
2024-01-15 16:00:00,0.87137,0.533
2024-01-15 16:15:00,0.8449800000000001,0.601
2024-01-15 16:30:00,0.57286,0.319
2024-01-15 16:45:00,0.33043,0.143
2024-01-15 17:00:00,0.42844,0.031
2024-01-15 17:15:00,0.63422,0.0
2024-01-15 17:45:00,0.99413,0.0
2024-01-15 18:00:00,1.15983,0.0
2024-01-15 18:15:00,1.58595,0.0
2024-01-15 18:30:00,1.3488900000000001,0.0
2024-01-15 18:45:00,0.93625,0.0
2024-01-15 19:00:00,1.1475499999999998,0.0
2024-01-15 19:15:00,2.91407,0.0
2024-01-15 19:30:00,1.69073,0.0
2024-01-15 19:45:00,1.068,0.0
2024-01-15 20:00:00,2.7949200000000003,0.0
2024-01-15 20:15:00,2.90623,0.0
2024-01-15 20:30:00,1.7388599999999999,0.0
2024-01-15 21:00:00,1.3498800000000002,0.0
