context,current_step,temperature_c,delta_t_hours,voc_v,R0_ohm,v_prev_v,v_batt_v,external_energy_change_kwh,power_kw,current_a,soc_previous,soc_unbounded,soc_new,dyn_eta,soe_previous,soe_new,internal_energy_change_kwh
transition (state_update=True),23,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),24,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),25,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),26,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),27,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),28,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),29,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),30,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),31,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),32,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),33,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),34,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),35,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),36,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),37,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),38,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),39,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),40,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),41,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),42,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),43,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),44,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),45,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),46,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,0.0,-0.0,-0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),47,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),48,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),49,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),50,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),51,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),52,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),53,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),54,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),55,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),56,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),57,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),58,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),59,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),60,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),61,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),62,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),63,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),64,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),65,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),66,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),67,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),68,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),69,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),70,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),71,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),72,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),73,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),74,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),75,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),76,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),77,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),78,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),79,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),80,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),81,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),82,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),83,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),84,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),85,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),86,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),87,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),88,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),89,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),90,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),91,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),92,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),93,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),94,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),95,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),96,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),97,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),98,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
transition (state_update=True),99,25.0,0.25,49.82231510551431,0.006838321603128363,49.82231510551431,49.82231510551431,-0.0,0.0,0.0,0.00447347047322195,0.00447347047322195,0.00447347047322195,1.0,0.0,0.0,0.0
