0;0;0;0;0;0;0;0.716;0.696;0.504;1.628;0.772;0.192;0.816
0;0;0;0;0;0;0;0.62;0.92;0.504;0.212;0.452;0.256;0.852
0;0;0;0;0;0;0;0.948;0.292;0.504;0.42;0.384;0.188;0.876
0;0;0;0;0;0;0;1.104;0.264;0.5;0.52;0.628;0.208;0.848
0;0;0;0;0;0;0;1.508;0.332;0.484;1.448;0.424;0.148;0.876
0;0;0;0;0;0;0;1.016;0.24;0.572;1.156;0.432;0.18;1.14
0;0;0;0;0;0;0;0.724;0.216;0.536;1.004;0.476;0.224;0.284
0;0;0;0;0;0;0;0.788;0.156;0.504;0.824;2.988;0.268;0.452
0;0;0;0;0;0;0;0.724;0.156;0.452;0.48;0.488;0.204;0.548
0;0;0;0;0;0;0;0.68;0.152;0.168;0.464;1.976;0.196;0.284
0;0;0;0;0;0;0;0.808;0.144;0.164;0.848;1.072;0.836;0.432
0;0;0;0;0;0;0;0.812;0.144;0.168;2.512;0.368;0.236;0.336
0;0;0;0;0;0;0;0.988;0.136;0.168;0.852;0.4;0.252;0.3
0;0;0;0;0;0;0;0.672;0.1;0.168;0.456;0.344;0.288;0.408
0;0;0;0;0;0;0;0.796;0.112;0.232;0.26;0.4;0.224;0.488
0;0;0;0;0;0;0;1.456;0.096;0.228;0.152;0.204;0.22;0.476
0;0;0;0;0;0;0;0.688;0.096;0.188;0.232;0.336;0.24;0.448
0;0;0;0;0;0;0;0.556;0.112;0.176;0.176;0.192;0.232;0.44
0;0;0;0;0;0;0;0.344;0.088;0.172;0.204;0.292;0.32;0.448
0;0;0;0;0;0;0;0.172;0.096;0.164;0.3;0.096;0.26;0.416
0;0;0;0;0;0;0;0.224;0.116;0.168;0.216;0.38;0.228;0.424
0;0;0;0;0;0;0;0.124;0.08;0.164;0.188;0.172;0.324;0.372
0;0;0;0;0;0;0;0.088;0.092;0.164;0.232;0.3;0.28;0.332
0;0;0;0;0;0;0;0.132;0.104;0.188;0.096;0.104;0.364;0.328
0;0;0;0;0;0;0;0.076;0.092;0.224;0.12;0.388;0.244;0.292
0;0;0;0;0;0;0;0.148;0.096;0.224;0.14;0.104;0.256;0.16
0;0;0;0;0;0;0;0.052;0.096;0.168;0.104;0.304;0.264;0.16
0;0;0;0;0;0;0;0.16;0.092;0.168;0.128;0.136;0.244;0.144
0;0;0;0;0;0;0;0.056;0.096;0.164;0.124;0.336;0.36;0.14
0;0;0;0;0;0;0;0.132;0.092;0.168;0.12;0.112;0.36;0.148
0;0;0;0;0;0;0;0.076;0.096;0.168;0.228;0.24;0.796;0.144
0;0;0;0;0;0;0;0.104;0.1;0.164;0.204;0.2;0.816;0.144
0;0;0;0;0;0;0;0.096;0.092;0.168;0.184;0.276;0.82;0.144
0;0;0;0;0;0;0;0.08;0.088;0.2;0.224;0.132;0.916;0.148
0;0;0;0;0;0;0;0.124;0.108;0.232;0.116;0.224;0.832;0.14
0;0;0;0;0;0;0;0.048;0.104;0.212;0.096;0.244;0.824;0.148
0;0;0;0;0;0;0;0.148;0.096;0.168;0.156;0.232;0.832;0.144
0;0;0;0;0;0;0;0.124;0.12;0.164;0.104;0.156;0.844;0.236
0;0;0;0;0;0;0;0.124;0.1;0.168;0.104;0.232;0.692;0.244
0;0;0;0;0;0;0;0.08;0.076;0.168;0.156;0.256;0.284;0.24
0;0;0;0;0;0;0;0.092;0.116;0.168;0.248;0.192;0.116;0.232
0;0;0;0;0;0;0;0.108;0.088;0.164;0.216;0.168;0.116;0.236
0;0;0;0;0;0;0;0.06;0.08;0.168;0.232;0.348;0.132;0.232
0;0;0;0;0;0;0;0.14;0.188;0.168;0.188;1.108;0.152;0.96
0;0;0;0;0;0;0;0.048;0.66;0.216;0.192;0.796;0.204;1.212
0.014;0.002;0.001;0.014;0.002;0.001;0.014;0.124;0.192;0.228;0.632;0.272;0.132;0.34
0.116;0.034;0.013;0.116;0.034;0.013;0.116;0.076;0.176;0.196;0.256;0.3;0.124;0.356
0.191;0.062;0.029;0.191;0.062;0.029;0.191;0.096;0.1;0.636;0.4;0.248;0.124;0.548
0.175;0.554;0.043;0.175;0.554;0.043;0.175;0.168;0.092;1.992;0.356;0.496;0.12;0.152
0.254;0.884;0.057;0.254;0.884;0.057;0.254;0.164;0.104;1.256;0.808;0.272;0.196;0.144
0.47;1.084;0.07;0.47;1.084;0.07;0.47;0.204;0.064;0.208;0.36;0.316;0.176;0.136
0.73;1.281;0.083;0.73;1.281;0.083;0.73;0.116;0.116;0.192;0.276;0.208;0.148;0.252
1.138;1.467;0.105;1.138;1.467;0.105;1.138;0.104;0.092;0.16;0.428;1.08;0.152;0.16
1.875;1.636;0.137;1.875;1.636;0.137;1.875;0.136;0.052;0.16;0.432;0.644;0.136;0.14
2.317;1.762;0.372;2.317;1.762;0.372;2.317;0.124;0.132;0.164;0.68;0.56;0.14;0.156
2.519;1.881;0.832;2.519;1.881;0.832;2.519;0.044;0.084;0.212;0.448;0.196;0.192;0.168
2.717;1.981;1.051;2.717;1.981;1.051;2.717;0.128;0.044;0.22;0.472;0.168;0.676;0.188
2.908;2.041;1.197;2.908;2.041;1.197;2.908;0.068;0.144;0.2;0.524;0.276;0.736;1.72
3.072;2.093;1.39;3.072;2.093;1.39;3.072;0.096;0.068;0.164;0.444;0.2;0.78;0.96
3.232;2.132;1.608;3.232;2.132;1.608;3.232;0.096;0.068;0.164;0.412;0.176;0.144;1.184
3.365;2.211;1.756;3.365;2.211;1.756;3.365;0.064;0.132;0.164;1.66;0.196;0.232;1.508
3.452;2.207;1.774;3.452;2.207;1.774;3.452;0.356;0.056;0.164;2.604;0.272;0.156;0.924
3.467;2.182;2.012;3.467;2.182;2.012;3.467;0.048;0.092;0.636;1.948;0.184;2.244;0.252
3.466;2.198;2.266;3.466;2.198;2.266;3.466;0.188;0.124;0.212;1.7;0.168;2.352;0.228
3.466;2.174;2.696;3.466;2.174;2.696;3.466;0.084;0.044;0.244;2.796;0.224;1.1;0.228
1.931;2.034;2.847;1.931;2.034;2.847;1.931;0.54;0.112;0.268;2.728;0.252;0.584;0.312
2.549;2.05;2.884;2.549;2.05;2.884;2.549;0.136;0.1;0.244;1.664;0.176;0.408;0.3
3.466;2.059;2.965;3.466;2.059;2.965;3.466;0.108;0.056;0.2;1.456;0.184;3.552;0.4
1.354;2.029;2.975;1.354;2.029;2.975;1.354;0.7;0.128;0.48;1.716;0.236;3.784;0.636
3.179;1.946;2.984;3.179;1.946;2.984;3.179;1.34;0.08;0.52;1.74;0.252;1.24;1
3.466;1.958;2.964;3.466;1.958;2.964;3.466;0.508;0.064;0.516;0.408;0.172;0.504;0.512
3.465;1.977;2.951;3.465;1.977;2.951;3.465;0.236;0.14;0.504;0.236;0.184;1.36;0.38
3.47;1.929;2.921;3.47;1.929;2.921;3.47;0.424;0.056;0.252;0.2;0.236;1.152;0.476
3.458;1.922;2.865;3.458;1.922;2.865;3.458;0.052;0.08;0.2;0.248;0.244;1.78;0.38
3.36;1.841;2.808;3.36;1.841;2.808;3.36;0.172;0.136;0.26;0.376;0.136;0.224;0.268
3.199;1.868;2.737;3.199;1.868;2.737;3.199;0.116;0.048;0.22;0.432;0.224;0.148;0.26
3.09;1.796;2.65;3.09;1.796;2.65;3.09;0.064;0.084;0.16;0.48;0.22;0.144;0.5
2.99;1.702;2.581;2.99;1.702;2.581;2.99;0.132;0.128;0.164;0.296;0.28;0.196;0.688
2.811;1.614;2.44;2.811;1.614;2.44;2.811;0.052;0.056;0.164;1.636;0.228;0.176;0.42
2.632;1.523;2.28;2.632;1.523;2.28;2.632;0.132;0.092;0.164;1.752;0.28;0.08;0.344
2.445;1.443;2.128;2.445;1.443;2.128;2.445;0.052;0.108;0.164;1.92;0.204;0.132;0.3
2.263;1.38;2.028;2.263;1.38;2.028;2.263;0.124;0.072;0.168;0.72;0.244;0.144;0.26
2.068;1.21;1.867;2.068;1.21;1.867;2.068;0.06;0.1;0.216;1.684;0.1;0.2;0.16
1.824;1.055;1.685;1.824;1.055;1.685;1.824;0.116;0.08;0.224;1.68;0.3;0.128;0.24
1.489;0.913;1.526;1.489;0.913;1.526;1.489;0.068;0.088;0.196;2.208;0.172;0.116;0.24
1.144;0.75;1.338;1.144;0.75;1.338;1.144;0.1;0.104;0.164;0.684;0.256;0.116;0.26
0.882;0.557;1.111;0.882;0.557;1.111;0.882;0.084;0.08;0.164;0.264;0.108;0.164;0.308
0.655;0.398;0.899;0.655;0.398;0.899;0.655;0.088;0.088;0.168;0.336;0.32;0.188;0.304
0.398;0.26;0.706;0.398;0.26;0.706;0.398;0.096;0.108;0.168;0.4;0.188;0.128;0.704
0.228;0.153;0.505;0.228;0.153;0.505;0.228;0.076;1.7;0.164;0.912;0.244;0.132;1.036
0.157;0.084;0.318;0.157;0.084;0.318;0.157;0.112;1.86;0.168;0.444;0.128;0.12;0.58
0.116;0.054;0.106;0.116;0.054;0.106;0.116;0.056;1.936;0.232;0.388;0.696;0.124;0.312
0.073;0.035;0.051;0.073;0.035;0.051;0.073;0.128;1.344;0.224;0.928;0.156;0.264;0.312
0.027;0.006;0.019;0.027;0.006;0.019;0.027;0.036;1.752;0.196;1.892;0.36;0.912;0.904
0;0;0;0;0;0;0;0.16;1.764;0.456;1.428;0.352;1.156;2.816
0;0;0;0;0;0;0;0.12;1.044;0.532;1.924;0.468;0.188;3.088
0;0;0;0;0;0;0;0.224;0.292;0.684;1.904;0.284;0.164;4.18
0;0;0;0;0;0;0;0.436;0.24;1.044;1.728;0.524;0.36;3.2
0;0;0;0;0;0;0;1.06;0.568;0.564;0.904;0.372;0.54;2.356
0;0;0;0;0;0;0;0.984;0.232;0.532;0.892;0.608;2.212;1.812
0;0;0;0;0;0;0;0.576;0.288;0.48;0.564;0.364;0.364;1.22
0;0;0;0;0;0;0;0.204;0.112;0.512;0.5;0.476;0.36;0.804
0;0;0;0;0;0;0;0.276;0.116;0.552;0.624;0.256;0.564;0.272
0;0;0;0;0;0;0;0.256;0.148;0.568;0.556;0.544;0.268;0.268
0;0;0;0;0;0;0;0.14;0.112;0.556;0.536;0.4;0.236;0.28
0;0;0;0;0;0;0;0.264;0.18;0.228;0.652;0.452;0.24;0.288
0;0;0;0;0;0;0;0.276;0.132;0.164;0.26;0.284;0.32;0.324
0;0;0;0;0;0;0;0.22;0.116;0.208;0.504;1.776;0.236;0.312
0;0;0;0;0;0;0;0.124;0.344;0.22;0.452;2.032;0.644;0.412
0;0;0;0;0;0;0;0.212;0.368;0.2;0.42;0.504;0.308;0.3
0;0;0;0;0;0;0;0.256;0.072;0.164;0.34;2.648;0.376;0.28
0;0;0;0;0;0;0;0.404;0.144;0.164;0.276;0.34;0.268;0.26
0;0;0;0;0;0;0;0.58;0.056;0.204;0.236;0.12;0.268;0.268
0;0;0;0;0;0;0;0.176;0.1;0.236;0.148;0.312;0.232;0.268
0;0;0;0;0;0;0;0.228;0.12;0.192;0.1;0.196;0.276;0.264
0;0;0;0;0;0;0;0.292;0.048;0.168;0.148;0.264;0.288;0.268
0;0;0;0;0;0;0;0.388;0.124;0.164;0.108;0.208;0.24;0.268
0;0;0;0;0;0;0;0.096;0.092;0.196;0.104;0.388;0.412;0.248
0;0;0;0;0;0;0;0.132;0.044;0.224;0.172;0.216;0.396;0.316
0;0;0;0;0;0;0;0.092;0.14;0.196;0.196;0.26;0.276;0.464
0;0;0;0;0;0;0;0.128;0.068;0.168;0.196;0.212;0.224;1.376
0;0;0;0;0;0;0;0.108;0.056;0.168;0.24;0.32;0.128;0.368
0;0;0;0;0;0;0;0.188;0.14;0.18;0.164;0.18;0.128;0.372
0;0;0;0;0;0;0;0.06;0.056;0.224;0.116;0.216;0.128;0.292
0;0;0;0;0;0;0;0.184;0.076;0.208;0.144;0.264;0.128;0.256
0;0;0;0;0;0;0;0.168;0.124;0.164;0.096;0.236;0.228;1.772
0;0;0;0;0;0;0;0.16;0.048;0.168;0.116;0.192;0.136;0.148
0;0;0;0;0;0;0;0.156;0.1;0.164;0.132;0.192;0.128;0.16
0;0;0;0;0;0;0;0.088;0.108;0.212;0.096;0.304;0.12;0.152
0;0;0;0;0;0;0;0.156;0.036;0.224;0.152;0.176;0.116;0.152
0;0;0;0;0;0;0;0.132;0.136;0.176;0.204;0.212;0.172;0.184
0;0;0;0;0;0;0;0.06;0.1;0.164;0.184;0.192;0.18;0.248
0;0;0;0;0;0;0;0.148;0.06;0.164;0.212;0.312;0.104;0.248
0;0;0;0;0;0;0;0.04;0.156;0.168;0.168;0.144;0.108;0.248
0;0;0;0;0;0;0;0.152;0.064;0.224;0.104;0.232;0.12;0.24
0;0;0;0;0;0;0;0.036;0.06;0.212;0.204;0.196;0.128;0.236
0;0;0;0;0;0;0;0.156;0.14;0.164;0.232;0.308;0.192;0.14
0;0;0;0;0;0;0;0.032;0.044;0.164;0.12;0.12;0.168;0.136
0;0;0;0;0;0;0;0.152;0.08;0.164;0.152;0.324;0.116;0.144
0;0;0;0;0;0;0;0.036;0.188;0.168;0.12;1.056;0.12;0.136
0;0;0;0;0;0;0;0.152;0.684;0.216;0.128;0.944;0.124;0.14
0.017;0.003;0.001;0.017;0.003;0.001;0.017;0.036;0.176;0.216;0.228;0.22;0.12;0.144
0.132;0.037;0.015;0.132;0.037;0.015;0.132;0.144;0.164;0.164;0.444;0.28;0.208;0.14
0.191;0.068;0.03;0.191;0.068;0.03;0.191;0.044;0.084;0.164;0.2;0.192;0.128;0.312
0.176;0.614;0.043;0.176;0.614;0.043;0.176;0.132;0.112;0.544;0.38;0.284;0.412;0.24
0.253;0.902;0.054;0.253;0.902;0.054;0.253;0.064;0.064;0.24;0.292;0.38;0.68;0.232
0.508;1.099;0.067;0.508;1.099;0.067;0.508;0.192;0.072;0.228;0.316;0.468;0.692;0.236
0.781;1.286;0.061;0.781;1.286;0.061;0.781;0.196;0.116;0.236;0.26;0.136;0.712;0.26
1.209;1.473;0.1;1.209;1.473;0.1;1.209;0.084;0.052;0.196;0.268;0.516;0.788;0.18
1.927;1.645;0.131;1.927;1.645;0.131;1.927;0.124;0.076;0.16;0.536;0.652;0.716;0.176
2.329;1.801;0.405;2.329;1.801;0.405;2.329;0.06;0.116;0.164;2.736;0.764;0.728;0.176
2.538;1.924;0.83;2.538;1.924;0.83;2.538;0.116;0.052;0.16;1.756;0.312;0.752;0.188
2.754;2.004;1.02;2.754;2.004;1.02;2.754;0.072;0.08;0.164;0.868;0.352;0.612;0.192
2.903;2.112;1.219;2.903;2.112;1.219;2.903;0.104;0.096;0.204;0.748;0.172;0.152;0.636
3.042;2.165;1.428;3.042;2.165;1.428;3.042;0.656;0.072;0.224;0.744;0.304;0.172;0.288
3.18;2.194;1.547;3.18;2.194;1.547;3.18;0.176;0.08;0.18;1.172;0.072;0.104;0.284
3.298;2.243;1.729;3.298;2.243;1.729;3.298;0.236;0.088;0.164;1.168;0.372;0.128;0.256
3.389;2.222;1.737;3.389;2.222;1.737;3.389;0.864;0.08;0.16;1.724;0.116;0.144;0.188
2.162;2.203;1.977;2.162;2.203;1.977;2.162;0.536;0.076;0.164;2.348;0.288;0.156;0.196
2.584;2.211;2.262;2.584;2.211;2.262;2.584;0.872;0.088;0.164;1.824;0.124;0.756;0.208
3.464;2.322;2.713;3.464;2.322;2.713;3.464;0.336;0.08;0.22;1.748;0.348;0.58;0.328
3.465;2.244;2.873;3.465;2.244;2.873;3.465;0.32;0.072;0.268;1.528;0.096;1.584;0.208
2.857;2.29;2.893;2.857;2.29;2.893;2.857;0.312;0.096;0.272;1.876;0.264;1.436;0.204
1.213;2.208;2.933;1.213;2.208;2.933;1.213;0.312;0.076;0.236;2.348;0.204;1.736;0.368
0.889;2.157;2.952;0.889;2.157;2.952;0.889;0.58;0.072;0.512;1.156;0.288;0.976;1.412
0.647;1.968;2.967;0.647;1.968;2.967;0.647;1.992;0.1;0.504;0.712;0.112;0.788;0.748
0.731;1.823;2.951;0.731;1.823;2.951;0.731;0.248;0.068;0.54;0.892;0.292;0.232;0.54
0.600074074;1.937;2.922;0.600074074;1.937;2.922;0.600074074;0.324;0.092;0.564;1.996;0.204;0.348;0.376
0.356925926;2.034;2.88;0.356925926;2.034;2.88;0.356925926;0.124;0.088;0.436;1.148;0.232;0.212;0.46
0.226;2.071;2.832;0.226;2.071;2.832;0.226;0.18;0.052;0.16;0.924;0.14;0.828;0.296
1.211;2.011;2.77;1.211;2.011;2.77;1.211;0.368;0.116;0.16;0.296;0.312;0.156;0.292
2.726;1.954;2.733;2.726;1.954;2.733;2.726;0.576;0.076;0.156;0.332;0.176;0.164;0.36
3.04;1.887;2.66;3.04;1.887;2.66;3.04;0.532;0.036;0.204;1.084;0.208;0.22;0.22
1.137;1.848;2.554;1.137;1.848;2.554;1.137;0.58;0.132;0.216;2.384;0.22;0.132;0.224
2.838;1.731;2.437;2.838;1.731;2.437;2.838;0.536;0.068;0.192;0.804;0.304;0.136;0.252
2.667;1.625;2.328;2.667;1.625;2.328;2.667;0.588;0.044;0.168;0.928;0.232;0.128;0.312
2.495;1.514;2.195;2.495;1.514;2.195;2.495;0.528;0.128;0.184;1.524;0.204;0.136;0.368
2.307;1.383;2.051;2.307;1.383;2.051;2.307;0.604;0.056;0.164;0.424;0.284;0.216;0.368
2.097;1.253;1.902;2.097;1.253;1.902;2.097;0.632;0.068;0.528;0.168;0.188;0.136;0.348
0.812;1.09;1.726;0.812;1.09;1.726;0.812;0.52;0.116;0.236;0.152;0.2;0.092;0.276
1.361;0.917;1.548;1.361;0.917;1.548;1.361;0.644;0.044;0.212;0.316;0.208;0.108;0.276
1.129;0.747;1.347;1.129;0.747;1.347;1.129;0.636;0.096;0.168;0.36;0.28;0.116;0.276
0.848;0.564;1.136;0.848;0.564;1.136;0.848;0.628;0.104;0.196;0.956;0.16;0.148;0.28
0.598;0.401;0.904;0.598;0.401;0.904;0.598;0.628;0.032;0.176;1.008;0.22;0.204;0.28
0.356;0.264;0.695;0.356;0.264;0.695;0.356;0.568;0.148;0.46;0.656;0.28;0.116;1.136
0.221;0.157;0.494;0.221;0.157;0.494;0.221;0.564;0.124;0.3;0.404;0.228;0.132;0.376
0.155;0.091;0.311;0.155;0.091;0.311;0.155;0.596;0.088;0.252;0.544;0.164;0.124;0.232
0.113;0.054;0.114;0.113;0.054;0.114;0.113;0.54;0.152;0.26;0.912;0.272;0.132;0.232
0.069;0.031;0.049;0.069;0.031;0.049;0.069;0.624;0.2;0.164;2.012;0.664;0.136;0.176
0.025;0.004;0.018;0.025;0.004;0.018;0.025;0.528;0.772;0.232;0.732;0.28;0.228;0.296
0;0;0;0;0;0;0;0.664;0.824;0.768;0.988;0.22;0.164;0.156
0;0;0;0;0;0;0;0.608;2.08;0.604;0.4;0.408;0.18;0.216
0;0;0;0;0;0;0;0.82;1.744;0.62;0.376;0.328;0.164;0.24
0;0;0;0;0;0;0;0.996;0.38;0.508;0.532;0.552;0.2;0.284
0;0;0;0;0;0;0;1.124;0.356;0.5;1.552;0.908;0.452;0.328
0;0;0;0;0;0;0;1.296;0.192;0.52;1.144;0.788;0.236;0.648
0;0;0;0;0;0;0;0.776;0.172;0.564;0.512;0.32;0.2;1.668
0;0;0;0;0;0;0;0.7;0.204;0.532;0.356;0.596;0.212;1.1
0;0;0;0;0;0;0;0.768;0.18;0.532;0.416;0.336;0.204;1.316
0;0;0;0;0;0;0;0.684;0.14;0.528;0.58;0.528;0.228;0.284
0;0;0;0;0;0;0;0.656;0.128;0.5;0.528;2.332;0.276;0.32
0;0;0;0;0;0;0;0.24;0.108;0.532;0.576;1.44;0.196;0.28
0;0;0;0;0;0;0;0.436;0.064;0.268;0.56;1.492;0.212;0.448
0;0;0;0;0;0;0;0.192;0.136;0.224;0.564;2.436;0.228;0.36
0;0;0;0;0;0;0;0.248;0.072;0.256;0.376;0.628;0.356;0.264
0;0;0;0;0;0;0;0.172;0.092;0.58;0.344;0.376;0.344;0.368
0;0;0;0;0;0;0;0.416;0.172;0.604;0.276;0.244;0.372;0.448
0;0;0;0;0;0;0;0.256;0.208;0.432;0.28;0.304;0.988;0.444
0;0;0;0;0;0;0;0.768;0.128;0.316;0.224;0.12;0.268;0.368
0;0;0;0;0;0;0;0.196;0.144;0.26;0.236;0.356;0.448;0.328
0;0;0;0;0;0;0;0.564;0.04;0.26;0.3;0.236;0.376;0.332
0;0;0;0;0;0;0;0.152;0.148;0.26;0.22;0.284;0.384;0.32
0;0;0;0;0;0;0;0.14;0.044;0.352;0.244;0.248;0.376;0.328
0;0;0;0;0;0;0;0.056;0.1;0.356;0.264;0.284;0.452;0.324
0;0;0;0;0;0;0;0.14;0.092;0.304;0.156;0.168;0.32;0.34
0;0;0;0;0;0;0;0.056;0.1;0.304;0.132;0.268;0.328;0.288
0;0;0;0;0;0;0;0.14;0.056;0.304;0.144;0.248;0.188;1.528
0;0;0;0;0;0;0;0.048;0.132;0.352;0.124;0.196;0.24;0.336
0;0;0;0;0;0;0;0.148;0.044;0.368;0.212;0.24;0.256;0.324
0;0;0;0;0;0;0;0.04;0.124;0.308;0.224;0.284;0.248;0.26
0;0;0;0;0;0;0;0.16;0.072;0.264;0.188;0.224;0.18;0.224
0;0;0;0;0;0;0;0.04;0.08;0.268;0.168;0.26;0.14;1.26
0;0;0;0;0;0;0;0.152;0.112;0.272;0.148;0.496;0.14;0.656
0;0;0;0;0;0;0;0.044;0.08;0.328;0.104;0.172;0.212;0.148
0;0;0;0;0;0;0;0.144;0.06;0.304;0.104;0.248;0.128;0.144
0;0;0;0;0;0;0;0.052;0.128;0.268;0.156;0.18;0.124;0.144
0;0;0;0;0;0;0;0.188;0.076;0.264;0.104;0.332;0.132;0.144
0;0;0;0;0;0;0;0.064;0.096;0.272;0.104;0.1;0.132;0.18
0;0;0;0;0;0;0;0.124;0.124;0.272;0.184;0.288;0.22;0.244
0;0;0;0;0;0;0;0.076;0.076;0.328;0.184;0.184;0.136;0.244
0;0;0;0;0;0;0;0.108;0.116;0.308;0.188;0.32;0.132;0.236
0;0;0;0;0;0;0;0.088;0.08;0.268;0.248;0.076;0.128;0.176
0;0;0;0;0;0;0;0.172;0.08;0.264;0.236;0.356;0.136;0.144
0;0;0;0;0;0;0;0.14;0.1;0.284;0.096;0.156;0.132;0.14
0;0;0;0;0;0;0;0.088;0.092;0.28;0.152;0.312;0.216;0.144
0;0;0;0;0;0;0;0.176;0.112;0.232;0.116;1.016;0.12;0.148
0;0;0;0;0;0;0;0.168;0.792;0.252;0.276;0.948;0.124;0.136
0.031;0.012;0.001;0.031;0.012;0.001;0.031;0.16;0.216;0.208;0.172;0.288;0.124;0.144
0.164;0.054;0.022;0.164;0.054;0.022;0.164;0.156;0.168;0.168;0.352;0.252;0.132;1.024
0.215;0.114;0.039;0.215;0.114;0.039;0.215;0.036;0.096;0.176;1.1;0.164;0.144;0.848
0.224;0.589;0.054;0.224;0.589;0.054;0.224;0.22;0.088;0.216;1.132;0.32;0.176;0.532
0.299;0.832;0.069;0.299;0.832;0.069;0.299;0.608;0.06;0.216;0.324;0.136;0.14;0.316
0.556;1.029;0.083;0.556;1.029;0.083;0.556;0.252;0.128;0.228;0.472;0.224;0.128;0.428
0.83;1.212;0.099;0.83;1.212;0.099;0.83;0.188;0.032;0.368;0.308;0.444;0.096;0.26
1.343;1.382;0.126;1.343;1.382;0.126;1.343;0.044;0.124;0.264;0.232;0.328;0.128;0.156
1.892;1.529;0.164;1.892;1.529;0.164;1.892;0.136;0.052;0.228;0.324;0.6;0.16;0.152
2.229;1.669;0.431;2.229;1.669;0.431;2.229;0.064;0.092;0.224;0.532;2.7;0.164;0.172
2.431;1.809;0.839;2.431;1.809;0.839;2.431;0.128;0.084;0.236;0.636;0.652;0.132;0.184
2.604;1.932;0.997;2.604;1.932;0.997;2.604;0.092;0.092;0.164;2.08;0.34;0.124;0.192
2.782;2.037;1.196;2.782;2.037;1.196;2.782;0.144;0.036;0.168;1.396;0.488;0.116;0.188
2.972;2.137;1.389;2.972;2.137;1.389;2.972;0.204;0.144;0.168;1.36;0.652;0.132;0.504
3.105;2.203;1.569;3.105;2.203;1.569;3.105;0.064;0.032;0.188;1.696;0.208;0.22;0.404
3.196;2.207;1.695;3.196;2.207;1.695;3.196;0.148;0.1;0.236;0.7;0.176;0.176;0.36
3.291;2.251;1.713;3.291;2.251;1.713;3.291;0.048;0.076;0.268;0.764;0.256;0.532;0.26
3.348;2.251;1.931;3.348;2.251;1.931;3.348;0.152;0.088;0.208;1.288;0.24;0.16;0.2
3.4;2.209;2.183;3.4;2.209;2.183;3.4;0.056;0.06;0.212;2.556;0.184;0.484;0.192
3.444;2.18;2.604;3.444;2.18;2.604;3.444;0.276;0.116;0.212;1.204;0.188;0.144;0.196
3.464;2.139;2.733;3.464;2.139;2.733;3.464;0.056;0.036;0.26;2.848;0.292;0.84;0.292
3.466;2.101;2.773;3.466;2.101;2.773;3.466;0.132;0.132;0.336;3.14;0.172;1.02;0.728
3.467;2.095;2.855;3.467;2.095;2.855;3.467;0.052;0.048;0.492;2.148;0.224;1.144;2.136
2.33;2.043;2.841;2.33;2.043;2.841;2.33;1.652;0.088;0.564;0.86;0.364;1.616;1.464
1.301;2.113;2.867;1.301;2.113;2.867;1.301;1.532;0.1;0.564;0.42;0.444;2.32;0.556
1.726;2.029;2.89;1.726;2.029;2.89;1.726;0.944;0.08;0.608;0.328;0.332;2.772;0.392
0.937;2.041;2.877;0.937;2.041;2.877;0.937;0.304;0.052;0.6;0.324;0.388;1.652;0.368
3.359;2.032;2.844;3.359;2.032;2.844;3.359;0.184;0.124;0.58;0.392;0.252;1.568;0.408
3.427;2.04;2.839;3.427;2.04;2.839;3.427;0.584;0.056;0.58;1.568;0.2;0.824;0.276
3.364;2.056;2.809;3.364;2.056;2.809;3.364;0.08;0.092;0.548;0.908;0.24;0.512;0.256
3.27;2;2.729;3.27;2;2.729;3.27;0.128;0.092;0.54;0.36;0.256;0.644;0.256
3.174;1.953;2.69;3.174;1.953;2.69;3.174;0.096;0.06;0.588;0.336;0.22;0.56;0.5
3.044;1.851;2.574;3.044;1.851;2.574;3.044;0.088;0.112;0.604;0.32;0.176;0.476;0.688
2.887;1.767;2.465;2.887;1.767;2.465;2.887;0.124;0.068;0.592;0.208;0.612;0.52;0.4
2.72;1.653;2.343;2.72;1.653;2.343;2.72;0.06;0.072;0.524;0.152;0.16;0.616;0.3
2.534;1.542;2.217;2.534;1.542;2.217;2.534;0.14;0.104;0.5;0.396;0.248;0.424;0.336
2.309;1.417;2.066;2.309;1.417;2.066;2.309;0.048;0.076;0.244;0.62;0.208;0.18;0.872
2.1;1.268;1.901;2.1;1.268;1.901;2.1;0.148;0.052;0.268;0.348;0.292;0.168;0.432
1.838;1.097;1.737;1.838;1.097;1.737;1.838;0.036;0.132;0.272;0.368;0.112;0.248;0.384
1.434;0.924;1.543;1.434;0.924;1.543;1.434;0.152;0.04;0.272;0.228;0.328;0.192;0.376
1.124;0.757;1.339;1.124;0.757;1.339;1.124;0.036;0.116;0.312;0.244;0.16;0.348;0.972
0.849;0.579;1.126;0.849;0.579;1.126;0.849;0.148;0.06;0.316;1.376;0.304;0.164;0.308
0.592;0.414;0.909;0.592;0.414;0.909;0.592;0.04;0.088;0.348;2.956;0.092;0.264;1.1
0.355;0.273;0.7;0.355;0.273;0.7;0.355;0.152;0.084;0.412;0.352;0.396;0.18;0.344
0.217;0.165;0.491;0.217;0.165;0.491;0.217;0.04;0.132;0.316;0.412;0.084;0.248;0.82
0.17;0.096;0.318;0.17;0.096;0.318;0.17;0.152;0.516;0.272;0.584;0.316;0.78;0.392
0.128;0.066;0.134;0.128;0.066;0.134;0.128;0.036;0.192;0.28;0.296;0.152;0.532;0.348
